ID,Simulation,Status,infall_mass,time_infall,infall_mass_ratio,infall_ID,time_quench,max_sSFR,time_max_sSFR,time_disruption,infall_relative_velocity,infall_radial_velocity,infall_tangential_velocity,max_stellarmass,time_max_stellarmass,time_closest_approch,distance_closest_approach_hostRvir,distance_closest_approach_pkpc,infall_x,infall_y,infall_z,infall_distance,infall_phi_z,infall_z_away,final_x,final_y,final_z,final_distance,final_phi_z,final_z_away,infall_n_dm,infall_n_star,infall_n_gas,final_n_dm,final_n_star,final_n_gas,impact_parameter_kpc,impact_parameter_hostRvir,time_impact,infall_vTheta,infall_vPhi,infall_vRadial,infall_vRelative,infall_Theta,infall_Phi,infall_virial_mass
14840962297,h148,Survivor,185221.97859805397,13.37,2.16335673634802e-06,14839681900,13.37,,,-1.0,229.985899785182,192.844015529852,125.31839359935199,185221.97859805397,13.3698171166727,13.3698171166727,0.53649490058958,141.953282453813,-16.7902287843863,-93.3632184421949,-105.603655518618,141.953282453813,2.40973224923362,94.8609632067745,-10.9454513588607,-170.535425412199,-117.941299833758,207.63497882689498,2.1748971938327197,170.886319598641,493,82,0,385,64,0,141.953282453813,0.53649490058958,13.37,163.63541970071998,221.17714275873502,192.844015529852,229.985899785182,2.40973224923362,1.39286057549981,9781839.213368986
148409623,h148,Survivor,20315105.842546698,6.474,0.000544799949113,148192013,-1.0,,,-1.0,266.34846911517997,-147.550488843663,221.743906888095,52287298.736020505,7.03979277934896,6.90511141046993,0.5422828382489,89.61546848384691,47.7975676390288,83.89639770275609,-63.4420857175992,115.534026416055,2.1521076713441203,96.5567865025889,141.391541155546,-69.1743105803689,205.476282884407,258.838088353709,0.6536970076477671,157.406013718059,215749,8322,67104,69956,20107,16220,89.61546848384691,0.5422828382489,6.905,60.381317156344394,178.552628703246,147.550488843664,266.34846911517997,2.1521076713441203,1.0529381531921802,5024283063.716423
1484096263,h148,Survivor,519483.838274293,13.800999999999998,5.881983717129239e-06,1484096260,13.800999999999998,,,-1.0,227.080899681149,181.01762767146198,137.107087607447,519483.838274293,13.8007974970854,13.8007974970854,0.45897458461495505,123.24760231121,3.35517194492786,112.683615662943,-49.810812659583505,123.24760231121,1.98684830217002,112.73355497656401,3.35517194492786,112.683615662943,-49.810812659583505,123.24760231121,1.98684830217002,112.73355497656401,4497,230,0,4497,230,0,123.24760231121,0.45897458461495505,-13.800999999999998,12.4040957788244,103.462042699837,181.01762767146198,227.080899681149,1.98684830217002,1.54102996784254,88056883.74867068
1484096290,h148,Survivor,2071054.04539504,4.75,9.97223074262369e-05,148140877,4.75,,,-1.0,257.102810953128,142.150464186337,214.231419104689,2071054.04539504,4.75020950840088,7.03979277934896,0.344236631410051,57.709393797031204,-59.048535927546304,31.9732663456707,-14.4278831614993,68.6817528061114,1.78244150383638,67.14923198367889,63.967107284323,-169.659353282106,8.123164568096401,181.499511770768,1.52602552363593,181.31764108995702,32693,863,1460,3531,812,0,68.6817528061114,0.5389173935977971,4.75,188.956685337206,10.042817132116099,142.150464186337,257.102810953128,1.78244150383638,-0.49627403440473206,656113104.03348
14840963,h148,Survivor,525362158.444499,9.922,0.007680844950411,14829444,-1.0,,,-1.0,245.84219206637403,-70.2996132205938,235.57662825720797,689906329.222246,13.8007974970854,0.477443080486768,84.49342918687309,148.300062299146,-164.256444772356,80.2117064973754,46.3393672691891,188.57739649116002,1.3225222822224099,182.79523382319098,207.016281735396,-159.133083564684,-55.94092864645061,267.03645198021303,1.78184762488981,261.11123910769,1277135,221445,184465,1063765,294793,135161,168.97057747440599,0.7325301998819259,10.353,224.719389997642,160.666035869264,70.2996132205938,245.84219206637403,1.3225222822224099,-0.454269853289055,27430150301.27193
1484096306,h148,Survivor,6767.89556465231,13.37,7.904770573941129e-08,1483968300,1.178,,,-1.0,273.31062200361,-18.2160237812637,272.702901666998,8487.23983348131,1.7333468453788101,13.3698171166727,0.9547844059585251,252.630137420842,-8.444120344105611,6.29660486440844,-252.410451313073,252.630137420842,3.09988601461595,10.5332996351684,-35.3433624198005,126.64755431808999,-225.750145787886,261.250616468445,2.6141823456796,131.48671522968002,4219,3,0,4024,3,0,252.630137420842,0.9547844059585251,13.37,156.074939357419,261.949832773577,18.2160237812637,273.31062200361,3.09988601461595,-0.640730053824513,82133158.06181614
148409636,h148,Survivor,58339.040872050995,12.508,7.200177318311459e-07,148371229,11.215,,,-1.0,277.850182112591,-261.828621455514,92.9865403523816,59980.4164141585,12.938836736259901,12.938836736259901,0.288952118275214,75.7287699569942,17.1460168729573,-202.73280190026298,10.9872223362072,203.753021856375,1.51684594103426,203.456567505055,-34.503059412702,209.817483708925,69.682063000575,223.76198846720402,1.25411826518302,212.635457012186,79068,24,511,62603,25,0,75.7287699569942,0.288952118275214,12.939,71.65632741618201,256.513284376402,261.828621455514,277.850182112591,1.51684594103426,-1.48642265676896,1545400478.410861
1484096380,h148,Survivor,11284.89735327,13.800999999999998,1.27776029956799e-07,1484096380,13.800999999999998,,,-1.0,288.826997699315,269.804157947985,103.086133664904,11284.89735327,13.8007974970854,13.8007974970854,0.42715622081705196,114.703475514195,47.4425290526015,7.69029678484367,-104.14870650896,114.703475514195,2.7092391691380002,48.0617751185483,47.4425290526015,7.69029678484367,-104.14870650896,114.703475514195,2.7092391691380002,48.0617751185483,3247,5,0,3247,5,0,114.703475514195,0.42715622081705196,-13.800999999999998,120.534858217036,48.1638261881989,269.804157947985,288.826997699315,2.7092391691380002,0.160699353280353,63216745.440308094
148409639,h148,Survivor,5941433.83834721,7.767,0.00012707348324299999,148230420,9.922,,,-1.0,248.766035664035,-126.611766055876,214.135473932303,6384049.52540801,9.49099369294634,12.5078563558472,0.38610714492713205,98.56204092673201,47.747971009572204,-86.6029352294481,-96.90571481957701,138.458133349327,2.34604235109539,98.89356463333158,-13.185822110801402,29.9151499242143,185.18180192283,188.04542499915402,0.174740758487872,32.6922330183473,137116,2551,5696,46898,2789,0,103.871502102554,0.527081629984803,8.198,139.019357009642,41.1338968765605,126.611766055876,248.766035664035,2.34604235109539,-1.06692217364464,2743421646.694189
14840964,h148,Survivor,180852205.891402,12.077,0.002279486128195,14835844,-1.0,,,-1.0,219.811138480287,-96.9998023620429,197.251045476886,198305544.335431,13.8007974970854,12.938836736259901,0.7667616812254799,200.953428948589,-196.106060181555,89.1520081959425,99.6254906468712,237.341327610534,1.13761964758051,215.41974701800498,139.910335555844,182.677331848066,-86.3340225497413,245.763042413005,1.9297445544774898,230.09978176103803,875030,78194,50743,800481,85749,42203,200.953428948589,0.7667616812254799,12.939,105.33816872437099,143.709263205061,96.9998023620429,219.811138480287,1.13761964758051,-0.426681966135005,17778563928.197357
1484096438,h148,Survivor,112260.05720483401,4.75,5.40537894757451e-06,1481408250,1.178,,,-1.0,283.525423551399,-276.779777438806,61.47861905512529,131697.684495803,0.7670080235981558,13.8007974970854,0.211848419008184,56.887266901899004,85.55235847963559,2.8376528067419704,8.279861363820599,85.9989210344163,1.47436829342886,85.5994060427974,-51.916485697656796,-19.892833613070298,12.0463612437779,56.887266901899004,1.3574224312268701,55.59717903232411,9588,49,0,2757,49,0,72.439942082057,0.527925986069361,5.181,210.30481634057597,67.7862782718507,276.779777438806,283.525423551399,1.47436829342886,0.033156454393765,186750179.19568044
148409644,h148,Survivor,4511.919081530229,13.37,5.2698338570648394e-08,148396844,5.867999999999999,,,-1.0,148.017619559294,-44.9133134079286,141.039037073858,4512.84074574876,6.90511141046993,13.8007974970854,1.01726262778158,273.163665260594,-115.94804120052099,81.8136112457796,-254.036899971888,290.984813677004,2.63216669534058,141.906360827531,-126.525337748401,130.260334827191,-204.06364717156998,273.163665260594,2.41439162942624,181.594096604595,45204,2,0,43907,2,0,273.163665260594,1.01726262778158,-13.800999999999998,95.5306550839625,102.48422584299601,44.9133134079285,148.017619559294,2.63216669534058,-0.614478351391401,879938581.8078629
148409648,h148,Survivor,756984.5088910321,8.609,1.3074772010857801e-05,148255419,12.508,,,-1.0,202.246981188842,-169.66391030828,110.0817829566,1308227.81182483,12.938836736259901,13.8007974970854,0.298677733915275,80.2033833740161,-163.89506500652,13.8120965221933,-22.2660346338416,165.976331572141,1.70535386942512,164.476035773695,-72.2034674369897,-3.9348315237984903,-34.695231597357605,80.2033833740161,2.0181605221048002,72.31060509389421,123713,300,9209,38135,568,244,87.47870419834508,0.40904194413769396,9.06,189.627303158334,73.2453568217205,169.66391030828,202.246981188842,1.70535386942512,-0.08407536131438499,2520609321.865905
1484096563,h148,Survivor,54985.80958289,9.491,8.4660597365332e-07,1482816310,5.181,,,-1.0,192.53922223796397,-153.83837474818702,115.78042388433501,54986.012891173494,6.474131030057089,10.3529544537719,0.239283888572642,55.1949077853141,-41.379412116009895,-81.2197165893376,-157.94155737464501,182.357982155559,2.61815745029786,91.1531574325262,-103.302974741255,84.8886997231093,42.7793547852307,140.384005951224,1.2611403711426001,133.707127450531,4988,2,0,2116,2,0,55.1949077853141,0.239283888572642,10.353,121.124555898675,147.901350086206,153.83837474818702,192.53922223796397,2.61815745029786,1.0995975103153999,97150185.57525964
148409662,h148,Survivor,15856961.8020017,6.474,0.00042524375948500007,148192018,6.474,,,-1.0,205.89578966069197,-106.688948141223,176.09811056487598,15942825.667065699,5.18118988881848,12.5078563558472,0.27946231882996,71.3386863410575,9.03812148493671,65.60457869689529,-109.775267314688,128.203969127265,2.5987715247988503,66.2242280889222,-6.23296273093001,43.2825649212609,-109.328780536558,117.74978770333,2.7611056520803796,43.7290549928572,164623,6811,1563,23972,6228,0,91.2292660731053,0.54418272611681,7.04,103.928221510616,205.47888328658797,106.688948141223,205.89578966069197,2.5987715247988503,1.43389149467204,3239412535.1160054
148409669,h148,Survivor,6767.84812605282,13.800999999999998,7.66306274506795e-08,148409669,0.935,,,-1.0,254.8468940364,-35.0369588400617,252.426921930367,9178.28468909114,1.30236646492817,13.8007974970854,0.9783297683323059,262.709096011912,177.98020160566398,7.37506745973951,193.09253052297902,262.709096011912,0.745122095556261,178.132938513989,177.98020160566398,7.37506745973951,193.09253052297902,262.709096011912,0.745122095556261,178.132938513989,25691,3,0,25691,3,0,262.709096011912,0.9783297683323059,-13.800999999999998,148.294931193603,205.35906581457198,35.0369588400617,254.8468940364,0.745122095556261,0.041413879531795,500102459.6084248
1484096779,h148,Survivor,2256.06458337826,10.353,3.17691911287552e-08,1483072430,10.353,,,-1.0,247.326979320898,221.266795126282,110.506289751055,2256.06458337826,10.3529544537719,13.8007974970854,0.20731300898784802,55.66938157830621,-112.62193607646299,3.6989925147572595,43.5760903799164,120.81497706838199,1.2017946300670301,112.682665176304,-7.500161285530339,54.6811131555223,-7.266600998751531,55.66938157830621,1.7017012495740402,55.1930843062427,3398,1,0,1488,1,0,120.81497706838199,0.523763489617224,10.353,55.4891174420552,103.11302897768199,221.266795126282,247.326979320898,1.2017946300670301,-0.032832531631037,66147027.730365336
1484096932,h148,Survivor,13552.259100268,8.198,2.50181403285776e-07,1482432600,6.474,,,-1.0,188.088491407635,-129.675197702906,136.241049983888,13561.4079730254,7.03979277934896,12.076875975434401,0.25857960215574105,64.2666153984494,20.5264849028972,-48.7524766853621,-137.229529164522,147.071697617666,2.7736771706751298,52.8974532981091,-104.191520371976,45.0458195452884,177.393368836525,210.602483563471,0.56923461379991,113.512108499185,2776,6,0,1229,6,0,70.27327963015179,0.34198426579057595,8.609,0.38724851373956604,57.6114919305443,129.675197702906,188.088491407635,2.7736771706751298,-1.1722891036794298,54050591.47879901
1480225104,h148,Zombie,15084.187016425702,0.767,4.12968618385166,1480225100,-1.0,,,0.7670080235981558,36.1010207611918,-30.1718515387702,19.8227917994013,15084.187016425702,0.7670080235981558,0.7670080235981558,2.02603180879359,6.10739929760995,-4.17440727191524,2.6613834820727797,3.57654694782241,6.10739929760995,0.945165383122505,4.95061997233364,-4.17440727191524,2.6613834820727797,3.57654694782241,6.10739929760995,0.945165383122505,4.95061997233364,9233,5,2180,9233,5,2180,6.10739929760995,2.02603180879359,-0.767,2.18337109854912,4.37352218194124,30.1718515387702,36.1010207611918,0.945165383122505,-0.567571493784522,206269807.49432716
148027562,h148,Zombie,568996.859943127,0.935,0.6207126751192099,148027562,-1.0,,,0.9353597347084549,42.8452109342456,-42.61272473821921,4.45732996139599,568996.859943127,0.9353597347084549,0.9353597347084549,1.19926928719521,8.00185146603914,2.91005279629144,-6.88530117268829,-2.85549424246074,8.00185146603914,1.9356945198921298,7.47501033549964,2.91005279629144,-6.88530117268829,-2.85549424246074,8.00185146603914,1.9356945198921298,7.47501033549964,18708,195,7744,40615413,37682333,6307699,8.00185146603914,1.19926928719521,-0.935,24.0084350593369,36.1448644645134,42.61272473821921,42.8452109342456,1.9356945198921298,-1.1709202661303402,458620792.8320415
1480275869,h148,Zombie,2704.47455651875,0.935,0.00295028277825,1480275870,0.935,,,0.9353597347084549,40.616033779777204,-38.6028911378526,12.628499348659698,2911.45594300532,0.7670080235981558,0.9353597347084549,0.486405781222293,3.24543191018114,2.20072214323955,-2.23421064178137,-0.8354358982160189,3.24543191018114,1.83114658164915,3.13606044960775,2.20072214323955,-2.23421064178137,-0.8354358982160189,3.24543191018114,1.83114658164915,3.13606044960775,1586,1,74,1586,1,74,3.24543191018114,0.486405781222293,-0.935,4.52696118926409,17.7358551444494,38.6028911378526,40.616033779777204,1.83114658164915,-0.79294909228335,31769697.84310974
1480347728,h148,Zombie,53867.0040988003,1.178,0.003215258844564,1480347730,-1.0,,,1.1777861987068101,54.6431230805854,47.253846543858394,27.439841231491798,58227.8312409775,0.9353597347084549,1.1777861987068101,0.542918948848485,6.15708191559904,0.955920815988065,-6.05496406912334,0.577306877304181,6.15708191559904,1.47689532799577,6.129957135642459,0.955920815988065,-6.05496406912334,0.577306877304181,6.15708191559904,1.47689532799577,6.129957135642459,2087,19,352,2087,19,352,6.15708191559904,0.542918948848485,-1.178,15.983840203922501,46.5893948178811,47.253846543858394,54.6431230805854,1.47689532799577,-1.4142147760050903,44943464.68893218
14803478,h148,Zombie,9552981.85557803,1.178,0.5702063798975789,14803478,-1.0,,,1.1777861987068101,84.7307340933619,-77.9363168439935,33.2449667888637,9552981.85557803,1.1777861987068101,1.1777861987068101,1.75198092260887,19.8686932514488,7.09983622268646,-18.2062821504551,-3.5900678808648103,19.8686932514488,1.75248395776892,19.541657660775602,7.09983622268646,-18.2062821504551,-3.5900678808648103,19.8686932514488,1.75248395776892,19.541657660775602,162937,3152,38496,162937,3152,38496,19.8686932514488,1.75198092260887,-1.178,50.4037796260773,66.473728601231,77.9363168439935,84.7307340933619,1.75248395776892,-1.19896951681298,3644456851.3863654
1480384109,h148,Zombie,255547.66924858198,1.178,0.015253343257258998,1480347110,-1.0,,,1.30236646492817,67.7316772271291,15.8242641583717,65.8572149718318,256243.66127242302,1.30236646492817,1.1777861987068101,0.620970072720157,7.04223643875893,-2.3143564653118998,-0.40328537088589705,6.63884094706918,7.04223643875893,0.340110824404343,2.3492307121484597,2.14706494338316,6.84275907896426,5.128907728901139,8.816968536602278,0.9499684554062021,7.17169712716961,17553,90,3005,40615413,37682333,6307699,7.04223643875893,0.620970072720157,1.178,67.0410800645748,34.047744349035696,15.8242641583717,67.7316772271291,0.340110824404343,0.172521532316664,378316731.6274294
1480384115,h148,Zombie,1738861.86404481,1.3019999999999998,0.055896365652442,1480384120,-1.0,,,1.30236646492817,94.5226306235708,-84.3945926677591,42.568538011576294,1738861.86404481,1.30236646492817,1.30236646492817,1.2427897256626002,20.255012397717604,-17.811341396698502,9.284780494267581,-2.6104589740534703,20.255012397717604,1.70003545453904,20.0860904900998,-17.811341396698502,9.284780494267581,-2.6104589740534703,20.255012397717604,1.70003545453904,20.0860904900998,11987,600,8572,11987,600,8572,20.255012397717604,1.2427897256626002,-1.3019999999999998,67.0313413955865,7.41902448661037,84.3945926677591,94.5226306235708,1.70003545453904,-0.48053004901993995,338631632.3828905
1480384124,h148,Zombie,140092.961215715,1.3019999999999998,0.004503340689313,1480384120,-1.0,,,1.30236646492817,126.731180456903,-125.40487168418501,18.2868875939327,140092.961215715,1.30236646492817,1.30236646492817,0.444352834155111,7.24207159016714,-2.04678855512884,-4.94629185863141,4.8777509547881,7.24207159016714,0.831822460002856,5.3530502090088605,-2.04678855512884,-4.94629185863141,4.8777509547881,7.24207159016714,0.831822460002856,5.3530502090088605,15185,46,4766,40615413,37682333,6307699,7.24207159016714,0.444352834155111,-1.3019999999999998,36.4476826612943,86.36052873025758,125.40487168418501,126.731180456903,0.831822460002856,1.1784480530363002,353631039.8450975
1480384163,h148,Zombie,46981.9013087114,1.3019999999999998,0.0015102508076689997,1480384160,-1.0,,,1.30236646492817,46.9051319153885,-46.206331009900396,8.06637307614233,46981.9013087114,1.30236646492817,1.30236646492817,1.6192059632290399,26.3898519455304,18.1142935484513,-17.8541761753386,7.0374035018267,26.3898519455304,1.3008592198544098,25.434213918646897,18.1142935484513,-17.8541761753386,7.0374035018267,26.3898519455304,1.3008592198544098,25.434213918646897,9674,15,4962,9674,15,4962,26.3898519455304,1.6192059632290399,-1.3019999999999998,1.5227332147115902,36.9464912567665,46.206331009900396,46.9051319153885,1.3008592198544098,-0.77816647295825,248714477.84021276
14803846,h148,Zombie,16150810.041084198,1.3019999999999998,0.5191738356603061,14803846,-1.0,,,1.30236646492817,85.2433211459995,-82.2254622170283,22.4810400826129,16150810.041084198,1.30236646492817,1.30236646492817,1.04122361873951,16.9698838595732,-15.153446238891801,7.4449050352495805,1.70979949366483,16.9698838595732,1.46987014146016,16.8835287750774,-15.153446238891801,7.4449050352495805,1.70979949366483,16.9698838595732,1.46987014146016,16.8835287750774,215786,5408,61688,215786,5408,61688,16.9698838595732,1.04122361873951,-1.3019999999999998,38.778262054681,19.769621521369604,82.2254622170283,85.2433211459995,1.46987014146016,-0.45666431548319897,4956940583.279089
1480384990,h148,Zombie,5392.31849544736,1.178,0.000321861221452,1480347580,1.178,,,1.30236646492817,104.30715938994801,-84.8250235901123,60.70172051051679,6409.6460383004105,0.9353597347084549,1.30236646492817,0.259811594628264,4.234414689468521,5.399047897365559,-9.20385648196043,-1.8652302594246102,10.8323486031075,1.74384953639216,10.670552578876698,-4.19168853424162,0.429422320939011,0.4190602159278571,4.234414689468521,1.4716687413604999,4.21362745123645,2683,2,471,1882,2,22,4.234414689468521,0.259811594628264,-1.3019999999999998,21.291646486283398,41.431305629084896,84.8250235901123,104.30715938994801,1.74384953639216,-1.04028272819727,57961700.697878614
1480456173,h148,Zombie,255547.66924858198,1.178,0.015253343257258998,1480347110,1.545,,,1.54479292893163,67.7316772271291,15.8242641583717,65.8572149718318,281091.321987275,1.54479292893163,1.1777861987068101,0.620970072720157,7.04223643875893,-2.3143564653118998,-0.40328537088589705,6.63884094706918,7.04223643875893,0.340110824404343,2.3492307121484597,-9.025326112460789,-5.8191986558485995,0.42495537116974397,10.7471006090007,1.5312446186206699,10.738695657876502,17553,90,3005,40615413,37682333,6307699,7.04223643875893,0.620970072720157,1.178,67.0410800645748,34.047744349035696,15.8242641583717,67.7316772271291,0.340110824404343,0.172521532316664,378316731.6274294
1480456309,h148,Zombie,4213977.56900664,1.545,0.028107882091826,1480456310,-1.0,,,1.54479292893163,39.2462711604555,25.1304665156394,30.145139785815,4213977.56900664,1.54479292893163,1.54479292893163,0.395487475577436,8.84367811979227,3.1453610119178803,-8.19479452444193,-1.07828080451054,8.84367811979227,1.69302719791602,8.77769634887858,3.1453610119178803,-8.19479452444193,-1.07828080451054,8.84367811979227,1.69302719791602,8.77769634887858,3248,1453,3104,3248,1453,3104,8.84367811979227,0.395487475577436,-1.545,15.337528853539,33.394909292282,25.1304665156394,39.2462711604555,1.69302719791602,-1.20431184395811,104624475.77092588
148045663,h148,Zombie,7990625.46632343,1.545,0.053298707638898,148045663,-1.0,,,1.54479292893163,64.87916768886599,64.7175891523459,4.57603040944453,16150810.041084198,1.30236646492817,1.54479292893163,0.435632260075806,9.74137418911443,6.71684738507156,-6.57745443000476,2.55253315731898,9.74137418911443,1.30567113248428,9.401007689239071,6.71684738507156,-6.57745443000476,2.55253315731898,9.74137418911443,1.30567113248428,9.401007689239071,42644,2874,6129,42644,2874,6129,9.74137418911443,0.435632260075806,-1.545,10.686642573994199,44.7012888771932,64.7175891523459,64.87916768886599,1.30567113248428,-0.774913382089183,910644909.55885
1480512264,h148,Zombie,111341.781457701,1.545,0.000742666901724,1480456180,-1.0,,,1.7333468453788101,120.890582759783,-106.797048089692,56.6473610976535,249899.08743872802,1.7333468453788101,1.7333468453788101,0.44148780941553994,10.747255739702899,4.870442355259,13.5486007524696,-7.321517397574099,16.1521022807776,2.04124439724431,14.397423071012401,-3.41653840694107,-8.481216314999982,5.647985575995341,10.747255739702899,1.0174605302377902,9.143509439374212,11374,40,3917,40615413,37682333,6307699,10.747255739702899,0.44148780941553994,-1.733,87.0990358186326,116.19346375233,106.797048089692,120.890582759783,2.04124439724431,1.2257017273639799,269119174.8663543
