ID,Simulation,Status,distance_closest_approach_hostRvir,distance_closest_approach_pkpc,final_distance,final_n_dm,final_n_gas,final_n_star,final_phi_z,final_x,final_y,final_z,final_z_away,impact_parameter_hostRvir,impact_parameter_kpc,infall_ID,infall_distance,infall_mass,infall_mass_ratio,infall_n_dm,infall_n_gas,infall_n_star,infall_phi_z,infall_radial_velocity,infall_relative_velocity,infall_tangential_velocity,infall_x,infall_y,infall_z,infall_z_away,max_sSFR,max_stellarmass,time_closest_approch,time_disruption,time_impact,time_infall,time_max_sSFR,time_max_stellarmass,time_quench
3290192111,h329,Zombie,1.9073107963608331,11.393560212903468,11.393560212903468,5260.0,1651.0,193.0,2.7595987002947875,1.292141292197357,-4.045865409977068,-10.572348759400938,4.247193901230594,1.9073107963608331,11.393560212903468,,11.393560212903468,66027.82130680766,0.013639540206713789,5260.0,1651.0,193.0,2.7595987002947875,-57.64938693155562,58.50621419986085,9.97623608460542,1.292141292197357,-4.045865409977068,-10.572348759400938,4.247193901230594,,66300.52548440635,0.6550669899346275,0.6550669899346275,-0.655,0.655,,0.6415980037585494,
148409613555,h148,Survivor,0.0748305504800334,20.48018318293317,55.87099488189252,114.0,0.0,2.0,2.1400899945274197,-21.464474873933796,41.87884848136309,-30.116547566973168,47.059129100937504,0.12624583123859015,33.01697893487351,,44.67355178624254,2256.125575863306,3.857796256832596e-08,140.0,0.0,8.0,1.5475898539788056,-108.94159347080725,210.18137786207416,179.74409812853762,28.715011324085935,-34.206721088350605,1.0366225154321,44.66152307029626,,2256.125575863306,10.029481368726781,-1,9.383,9.06,,9.059714363812617,
148409619718,h148,Survivor,0.10670239614862173,36.105969244775686,153.76083961419565,0.0,0.0,72.0,1.8231648577956912,23.865192693097924,-146.96518148490213,-38.3937990786726,148.89026828899506,0.15423408738336553,43.11901861519823,,157.25745126810781,31367.68959720629,5.155732738071369e-07,0.0,0.0,97.0,1.3470121916933173,46.813171217353506,78.05286990239371,62.45620466034374,-41.126984851995076,147.71782528213953,34.89872763067979,153.33618225683367,,31367.68959720629,12.938782383819834,-1,10.353,9.383,,9.38297003212182,
148153610,h148,Zombie,0.6465861640594832,96.70071731507272,96.70071731507272,683615.0,341625.0,92683.0,2.3184997371991733,-17.88868001220726,-68.61239253510394,-65.75228853263798,70.90603135115047,0.6465861640594832,96.70071731507272,,96.70071731507272,27703328.864865463,0.0015933426878702837,683615.0,341625.0,92683.0,2.3184997371991733,-259.5646845842132,275.6031438499931,92.64592498700584,-17.88868001220726,-68.61239253510394,-65.75228853263798,70.90603135115047,,27703328.864865463,5.180646345294405,5.180646345294405,-5.181,5.181,,5.180646345294405,
148409610,h148,Survivor,1.0661693823393419,375.56161101009457,375.56161101009457,704971.0,27050.0,37632.0,1.8150756051833583,309.078488146366,193.04537848125983,-90.83222818296053,364.41189605694296,1.0661693823393419,375.56161101009457,,375.56161101009457,10760904.137267709,0.0001217047727812737,704971.0,27050.0,37632.0,1.8150756051833583,-97.42137509789931,213.94234176525222,190.4741485714909,309.078488146366,193.04537848125983,-90.83222818296053,364.41189605694296,,10760904.137267709,13.80079749720876,-1,-13.801,13.801,,13.80079749720876,
148409611,h148,Survivor,0.410017172421805,95.54673416464367,215.07136457836253,489180.0,3026.0,167508.0,1.1575429179677112,-71.90645752263663,-183.37189496611245,86.37072052889926,196.96647048905993,0.410017172421805,95.54673416464367,,204.7305611348838,46510836.015846394,0.0009875134534697001,921833.0,25243.0,163117.0,1.97287108519795,-201.14595769322736,254.16892689705406,155.37743434512748,-165.61091925188157,89.82710322650928,-80.116899672199,188.40351655295393,,47947818.96361054,8.413203027232914,-1,8.413,7.767,,3.7327303312245985,
148409612,h148,Survivor,0.8410588587362534,296.26570146690216,296.26570146690216,520346.0,56884.0,15144.0,2.294868528770274,-205.87736199908977,-82.88844889792017,-196.2584589801627,221.93689000345876,0.8410588587362534,296.26570146690216,,329.0794617033887,4268660.720324828,4.969702707820489e-05,531052.0,60994.0,14568.0,2.029988800275855,-76.8676780497338,201.58946723477396,186.35899058334286,-234.2582716248944,-179.2829332206711,-145.8560391142637,294.9903523318864,,4425574.053528614,13.80079749720876,-1,-13.801,13.262,,13.80079749720876,
148128013,h148,Zombie,1.1537532311336591,141.18651716828154,141.18651716828154,417901.0,303135.0,116077.0,1.109262084066173,121.6801941307931,34.27075423247334,62.873511041927486,126.41421691949871,1.1537532311336591,141.18651716828154,,149.68662695555085,35828205.56772543,0.0033884836753791127,422227.0,307540.0,115451.0,1.1302160208876149,-220.66103648784906,238.6168430769295,90.81136920071269,130.37946884539087,36.49990079516829,63.83602145236546,135.39220307855015,,36012131.79486332,4.318631229949769,4.318631229949769,-4.319,4.285,,4.318631229949769,
1484096271,h148,Survivor,0.7295598226023674,254.5347422514876,257.88076702748265,8212.0,0.0,74.0,2.6767383813090007,-12.201026471771911,114.96037525783322,-230.516240374287,115.60602461111927,0.7295598226023674,254.5347422514876,,300.5880149883253,20887.147582882375,2.7346281475697837e-07,13160.0,0.0,74.0,2.0148219476821456,-91.35408885437526,148.99359549994085,117.70098533821586,12.631484678800916,-271.14583175049484,-129.1260557508176,271.43989478493836,,21638.981615258122,13.585293718849146,-1,13.585,11.646,,4.749638787623793,
14840965903,h148,Survivor,0.15581222690682045,52.72375950041247,159.7079017364234,295.0,0.0,7.0,1.6164553559615018,-89.0776178697597,132.35805218464156,-7.289574307724251,159.5414553759093,0.39739814486088215,54.72753954792474,,54.72753954792474,6501.270304730194,4.66011522505805e-07,5466.0,0.0,23.0,1.5814337244180332,-204.1008881521368,328.96874638785977,257.9985727780465,-27.802060135027205,-47.13608109894449,-0.5821476202181657,54.72444325087259,,6616.600317015848,12.938782383819834,-1,4.75,4.75,,3.456616114587799,
148409617,h148,Survivor,0.25475634057380336,81.24188090292111,278.73523825166797,193368.0,18682.0,119487.0,0.9771841773081558,170.94509667526654,-155.44206254095116,155.91302754713251,231.05077555442483,0.552375761780493,102.75443119373806,,120.1855421620902,25737473.302295092,0.000822463666111543,601304.0,246748.0,84875.0,1.624051714040126,-97.00216554717487,236.26345337355923,215.43212220826885,80.88234318423201,88.66613258093821,-6.397502556714244,120.01515115114587,,34026961.94536064,11.969015378943489,-1,6.905,6.474,,12.150846692409726,
148110610,h148,Zombie,0.9217423766176429,89.37613903153797,89.37613903153797,878459.0,408695.0,260892.0,0.9033170838167522,4.732273444718885,70.03493862426876,55.32456224972884,70.19463683260055,0.9217423766176429,89.37613903153797,,89.37613903153797,81971189.12929603,0.012449655760163283,878459.0,408695.0,260892.0,0.9033170838167522,-206.47292665155007,211.86885566312006,47.51149923906454,4.732273444718885,70.03493862426876,55.32456224972884,70.19463683260055,,81971189.12929603,3.7327303312245985,3.7327303312245985,-3.733,3.733,,3.7327303312245985,
