,ID,Simulation,Status,infall_mass,time_infall,infall_mass_ratio,infall_ID,time_quench,max_sSFR,time_max_sSFR,time_disruption,infall_relative_velocity,infall_radial_velocity,infall_tangential_velocity,max_stellarmass,time_max_stellarmass,time_closest_approch,distance_closest_approach_hostRvir,distance_closest_approach_pkpc,infall_x,infall_y,infall_z,infall_distance,infall_phi_z,infall_z_away,final_x,final_y,final_z,final_distance,final_phi_z,final_z_away,infall_n_dm,infall_n_star,infall_n_gas,final_n_dm,final_n_star,final_n_gas,impact_parameter_kpc,impact_parameter_hostRvir,time_impact
0,229057615,h229,Zombie,9827990.19372304,1.949,0.003179539011679277,229057615,-1,7.1257777732370215e-12,1.9488370356047835,1.9488370356047835,131.60048974073007,102.24705641886119,82.85063882480459,9827990.19372304,1.9488370356047835,1.9488370356047835,0.5102209789175031,19.50187661548527,-15.929971699038106,-9.39392229970963,-6.18978327734294,19.50187661548527,1.8937767035179953,18.493506279371054,-15.929971699038106,-9.39392229970963,-6.18978327734294,19.50187661548527,1.8937767035179953,18.493506279371054,83726,3575,12802,83726,3575,12802,19.50187661548527,0.5102209789175031,-1.949
0,229057632,h229,Zombie,1613922.1468924833,1.626,0.0008426831512200645,229048016,-1,0.29159996592096366,3.565013462210532,1.9488370356047835,182.57768237109377,-143.0655756822391,113.43214339290923,3636263.527561394,1.9488370356047835,1.625601750266745,0.6763444074153384,21.6418481630293,21.58713131573495,-0.43363535786193097,-1.4755723788557589,21.6418481630293,1.6390307038688954,21.591486240330337,-22.99006812425978,-3.464770022475932,11.332382925770617,25.864469189276836,1.1172625291224836,23.249685238014585,61139.0,577.0,21088.0,30804.0,1301.0,17023.0,21.6418481630293,0.6763444074153384,1.626
0,229067219,h229,Zombie,765076.178574254,2.154,0.0001861008723632935,229063719,-1,0.9998751559908022,2.595307606280711,2.2720723209428715,183.3056447576015,-162.60506496480184,84.62004637077773,840008.834928848,2.2720723209428715,2.2720723209428715,0.4409199382212954,19.961771669257455,-11.37928531198304,1.7239679328313287,-38.55245545165326,40.23371746429421,2.8514833379971605,11.509135486427466,-2.96677669901419,-7.788204970329389,-18.138754850702753,19.961771669257455,2.710894763136793,8.334140666060115,61586.0,283.0,16156.0,55346.0,315.0,15026.0,19.961771669257455,0.4409199382212954,-2.272
0,22911062,h229,Zombie,2749642880.169229,3.565,0.18193497181753365,22910562,-1,3.5628321312478085e-11,3.565013462210532,3.7333651733092665,105.81315277412351,-86.39919692834425,61.086840400672145,2977822543.681862,3.7333651733092665,3.7333651733092665,0.4517105957223367,38.5075334942134,-48.15622406339935,-40.714093511908686,21.949443337074626,66.77153127904299,1.235843544704452,63.06075900701457,-18.057359942573385,-22.730963256108225,25.299509820582898,38.5075334942134,0.8539617803071141,29.03041402815668,2585805,1054406,728703,1649795,1145963,624709,38.5075334942134,0.4517105957223367,-3.733
0,22912696,h229,Zombie,5945743.973957369,3.888,0.00033798009137626835,229115244,-1,8.555041383702622e-09,3.8882487475201,4.2821917514911405,260.32221207572746,25.894116223891903,259.0311735003793,68105564.19472978,4.2821917514911405,3.8882487475201,0.30966342314247286,27.87459234810913,21.52637138213504,-0.679758151896749,17.69593632862052,27.87459234810913,0.8829935069958337,21.537101384045915,-18.70807733188667,18.615572534439707,-40.21140870405179,48.09874310421355,2.5607815467416244,26.39188697764596,2296.0,2046.0,23455.0,122039.0,26226.0,94097.0,27.87459234810913,0.30966342314247286,3.888
0,229249610,h229,Zombie,36213271.45667072,7.767,0.0011578062436081885,229230410,8.414,1.2289796496560806e-09,5.181189888758382,8.413542741855249,132.69133242227994,-104.5435911822324,81.71675007440187,36445788.36356464,8.413542741855249,8.413542741855249,0.3818229355102401,60.62316849621271,11.053850068028623,80.51732879377232,-124.8269782856114,148.95302059819866,2.5644574344830207,81.27255279250735,-29.58596671244959,0.9130315289712598,-52.90562829829287,60.62316849621271,2.6314943666526798,29.60005156892588,130814.0,15680.0,6663.0,131712.0,15866.0,6814.0,60.62316849621271,0.3818229355102401,-8.414
0,22927842,h229,Zombie,1883488599.9825335,9.06,0.05301371665970438,22926882,-1,1.4937117300847048e-09,8.413542741855249,9.383248597782785,138.63895772833843,-129.47745434324807,49.56157197660421,1979958380.502353,9.383248597782785,9.383248597782785,0.51826952255649,94.83953417599169,81.32832178541503,128.2338467891077,-38.129104983774596,156.5632269520147,1.816808412705608,151.84931803193706,35.840452643133176,81.56198404032511,-32.52140766418597,94.83953417599169,1.9208091154582176,89.08925460603494,3317444.0,780304.0,779171.0,2296295.0,820694.0,702053.0,94.83953417599169,0.51826952255649,-9.383
0,242409610,h242,Survivor,360592993.1663487,11.323,0.009154060410247413,24233604,-1,1.0,11.322660309795229,-1,204.67027361099605,118.33183155745283,166.9955045510465,365670956.3938514,13.80079749716859,13.80079749716859,0.3555772693093427,75.75428594027744,-48.82500389376219,29.554442823788122,58.035992408804304,81.3973126750831,0.7770338805631166,57.07316441069701,-1.8664299085758103,-66.55512643434122,-36.13368820126925,75.75428594027744,2.0680179060192905,66.5812917815115,358022.0,155967.0,33863.0,209099.0,160009.0,23952.0,81.3973126750831,0.41400931411904784,11.323
0,2424096102,h242,Survivor,167124.83058961472,13.585,4.0725101272741985e-06,242403290,13.585,1.0,13.585307306962205,-1,201.62914422275367,192.13155250506117,61.15372704909262,167124.83058961472,13.585307306962205,13.585307306962205,0.571673415248235,121.15266375616751,-18.58566450876242,29.9186697828045,-115.91986114730389,121.15266375616751,2.84661346169022,35.22149523806126,-38.08629139160621,44.507696365752054,-150.65098148275138,161.63916248690666,2.770744499693565,58.57901183659825,18631.0,74.0,0.0,15131.0,74.0,0.0,121.15266375616751,0.571673415248235,13.585
0,2424096131,h242,Survivor,36126.66212790055,12.616,8.964423607280748e-07,2423744120,1.178,1.7495282733801304e-08,8.736778027318671,-1,190.88850803544986,-134.7834424447244,135.17339288021765,43573.57347472239,2.272072320943119,13.585307306962205,0.477400727364631,101.1737965359856,175.17278715052453,27.6548080580651,84.24038086211294,196.33322575306818,1.1273351766269288,177.3423067595868,-54.0560218078208,-95.44193738308968,15.429061280141468,110.76674969101319,1.4310486491889824,109.68690398185738,12848.0,16.0,0.0,11822.0,16.0,0.0,101.1737965359856,0.477400727364631,13.585
